u,v,key,length_m,accident_count
1595780917,1916986948,0,223.731,0
1595780917,306329993,0,256.82200000000006,0
1595780917,1916987280,0,277.81399999999996,0
1595780917,4062121145,0,163.871,0
306330011,1595780878,0,60.505,0
306330072,1916988588,0,259.624,0
306330072,1916988128,0,113.926,0
1916988128,5950209909,0,15.937,0
1916988128,1916988784,0,254.99,0
1916988128,7027906329,0,27.953,0
312125389,5596146789,0,25.287,0
5596146789,1916989878,0,184.636,0
5596146789,12546684437,0,707.394,0
312125422,5440368810,0,13.432,0
312125422,5900593679,0,177.30200000000002,0
312125422,1916986300,0,307.21,0
5440368810,312125422,0,13.432,0
5440368810,312125439,0,165.317,0
5440368810,5440368807,0,188.94799999999998,0
5900593679,312125422,0,177.30200000000002,0
5900593679,7141327780,0,367.268,0
1916986300,355796482,0,32.941,0
1916986300,685992497,0,37.024,0
312125439,1916986965,0,252.243,0
312125439,1916986946,0,144.21,0
312125439,3777809905,0,406.073,0
312125439,5440368810,0,165.317,0
1916986965,1595780880,0,109.585,0
1916986965,312125439,0,252.243,0
1916986965,3777809903,0,297.357,0
1916986946,1916986941,0,105.09,0
1916986946,312125439,0,144.21,0
1916986946,5440368807,0,172.512,0
1916986946,3778112268,0,465.20599999999996,0
3777809905,9102906752,0,8.325,0
3777809905,3777809904,0,59.411,0
3777809905,312125439,0,406.073,0
325609224,1374740996,0,63.966,0
325609224,1583486612,0,140.568,0
1374740996,1394255394,0,31.21,0
1374740996,1038142553,0,149.66,0
1583486612,306073125,0,21.078,0
1583486612,1038142553,0,63.699,0
325609226,402315604,0,23.635,0
325609226,1374741023,0,64.73400000000001,0
325609226,325609224,0,143.50300000000001,0
402315604,325609226,0,23.635,0
402315604,1583486707,0,66.048,0
402315604,1583486704,0,139.131,0
1374741023,1374741041,0,139.461,0
1374741023,1374741006,0,84.12299999999999,0
1374741023,1394255392,0,30.542,0
1374741023,325609226,0,64.73400000000001,0
325609230,325609226,0,139.764,0
325609230,1374741041,0,64.19800000000001,0
1374741041,1374741023,0,139.461,0
1374741041,1374741058,0,143.178,0
1374741041,1583486636,0,65.48599999999999,0
325609237,1394292122,0,18.8,0
325609237,649321555,0,92.809,0
1394292122,325609237,0,18.8,0
1394292122,1374741245,0,59.274,0
649321555,1374741169,0,22.822,0
649321555,1374741135,0,107.904,0
649321555,1394231553,0,63.574,0
325609245,1374741270,0,97.535,0
325609245,1583486877,0,49.903000000000006,0
1374741270,1374741209,0,50.388999999999996,0
1374741270,1394231436,0,49.510000000000005,0
1583486877,1033939319,0,32.784,0
1583486877,1374741341,0,151.86,0
1583486877,325609245,0,49.903000000000006,0
325609248,1374741403,0,24.864,0
325609248,325609245,0,151.208,0
325609248,1374741341,0,46.969,0
1374741403,325609248,0,24.864,0
1374741403,1394292096,0,42.501,0
1374741403,1394292112,0,67.165,0
1374741341,1583486907,0,32.77,0
1374741341,6114233567,0,14.788,0
1374741341,325609248,0,46.969,0
1257627044,3777866998,0,102.843,0
1257627044,1257493777,0,56.501,0
325609470,1087573657,0,25.499,0
325609470,1583514290,0,139.576,0
1087573657,3777866999,0,10.002,0
1087573657,1257627064,0,69.366,0
1583514290,1087573670,0,21.958,0
1583514290,1583514301,0,72.59700000000001,0
1583514290,1583514256,0,50.663,0
325609482,1583514055,0,62.015,0
325609482,1583514121,0,89.002,0
325609482,3777866994,0,8.499,0
1583514055,1257494088,0,80.724,0
1583514055,325609482,0,62.015,0
1583514055,4681364657,0,44.852,0
1583514121,3777866995,0,8.746,0
1583514121,1257447410,0,80.318,0
3777866994,325609482,0,8.499,0
3777866994,3777866993,0,89.41,0
325609485,3777866991,0,9.957,0
325609485,1257494069,0,81.408,0
325609485,1583513943,0,61.078,0
3777866991,325609485,0,9.957,0
3777866991,6365402953,0,60.499,0
3777866991,6365402951,0,58.588,0
1257494069,1257494166,0,61.196,0
1257494069,1257494177,0,86.995,0
1583513943,864918272,0,82.238,0
1583513943,325609485,0,61.078,0
325609490,1257494062,0,52.44,0
325609490,1583513793,0,8.937,0
325609490,4165639318,0,158.141,0
1257494062,1583513870,0,85.171,0
1257494062,3777866989,0,7.979,0
1583513793,8602524882,0,20.067,0
1583513793,325609490,0,8.937,0
1583513793,3777866987,0,80.639,0
4165639318,325609490,0,158.141,0
325609492,325609490,0,80.629,0
325609492,3777866987,0,9.089,0
325609492,1583513813,0,229.887,0
3777866987,3777866986,0,67.919,0
3777866987,325609492,0,9.089,0
3777866987,6365421603,0,129.552,0
1583513813,6365421641,0,177.068,0
1583513813,325609492,0,229.887,0
1583513813,1583513787,0,76.759,0
325609536,1257493752,0,440.50300000000004,0
1257493752,3777866985,0,11.718,0
1257493752,1257493662,0,109.847,0
1257493752,1583513787,0,294.207,0
325609558,6731816330,0,67.549,0
325609558,6731816333,0,44.832,0
325609558,3777861048,0,12.898,0
6731816330,325609536,0,375.644,0
6731816330,6731816333,0,142.856,0
6731816333,1583513480,0,214.854,0
6731816333,325609558,0,44.832,0
3777861048,325609558,0,12.898,0
3777861048,3777861036,0,350.15999999999997,0
325609628,3777861034,0,6.981,0
325609628,6813637081,0,179.60199999999998,0
3777861034,3777861036,0,11.923,0
3777861034,325609558,0,369.46399999999994,0
6813637081,1583513322,0,119.311,0
6813637081,6813637083,0,8.153,0
325609709,325609710,0,34.257000000000005,0
325609709,1791332603,0,1272.7350000000001,0
325609710,325609726,0,146.628,0
1791332603,3777861021,0,163.033,0
1791332603,325609709,0,1272.735,0
325609726,2554094622,0,412.94399999999996,0
325609726,7391630450,0,736.5640000000001,0
2554094622,2366698880,0,193.803,0
2554094622,325609742,0,239.545,0
7391630450,380353686,0,490.394,0
325609742,361428818,0,48.105000000000004,0
325609742,5334254798,0,449.946,0
361428818,325609742,0,48.105000000000004,0
361428818,1583514510,0,1306.481,0
361428818,361428827,0,255.60199999999998,0
5334254798,5334254799,0,172.237,0
5334254798,361428818,0,121.20100000000001,0
325609910,6508896806,0,28.965,0
325609910,3777231465,0,244.771,0
325609910,1583514998,0,366.37800000000004,0
6508896806,325609910,0,28.965,0
6508896806,6508896805,0,151.299,0
6508896806,886010680,0,100.59299999999999,0
3777231465,1583514829,0,5.162,0
3777231465,325609910,0,244.771,0
3777231465,6508896849,0,199.834,0
1583514998,5109048215,0,39.859,0
1583514998,1583514953,0,47.85,0
1583514998,325609910,0,366.378,0
1583514998,1583515192,0,167.376,0
325609966,1583515709,0,26.524,0
325609966,849572668,0,44.413000000000004,0
1583515709,325609966,0,26.524,0
1583515709,1257825955,0,141.058,0
1583515709,1257826051,0,55.03,0
849572668,5217196049,0,73.83,0
849572668,5218339977,0,86.589,0
849572668,325609966,0,44.413000000000004,0
325609999,6360790388,0,47.236,0
325609999,837819852,0,9.03,0
325609999,6360790387,0,86.793,0
6360790388,1583516243,0,40.401,0
6360790388,325609999,0,47.236,0
6360790388,6360790389,0,136.882,0
837819852,1583516178,0,142.223,0
837819852,325609999,0,9.03,0
837819852,5216396019,0,25.379,0
837819852,5216396124,0,42.292,0
6360790387,1583516243,0,28.522,0
6360790387,1583516305,0,65.002,0
6360790387,1583516222,0,20.524,0
325610014,2926040080,0,10.681,0
325610014,834021615,0,107.14,0
325610014,1583516708,0,87.938,0
2926040080,325610014,0,10.681,0
2926040080,2211334944,0,113.563,0
2926040080,1583516493,0,81.482,0
834021615,834021330,0,95.765,0
834021615,834021513,0,16.649,0
1583516708,1583516714,0,109.858,0
1583516708,834021330,0,131.525,0
1583516708,5108916754,0,148.71400000000003,0
1583516708,1583516808,0,91.451,0
1583516708,325610014,0,87.938,0
325610067,836228997,0,83.286,0
325610067,1583516904,0,90.229,0
325610067,1583516808,0,57.165,0
836228997,834021674,0,82.234,0
836228997,325610067,0,83.286,0
836228997,6360790421,0,22.975,0
1583516904,1583516905,0,44.903,0
1583516904,325610067,0,90.229,0
1583516904,5228662567,0,5.983,0
1583516808,5108916754,0,75.71199999999999,0
1583516808,325610067,0,57.165,0
1583516808,1583516708,0,91.451,0
325610090,3928837415,0,56.75,0
325610090,1583517770,0,51.65,0
325610090,7160421263,0,25.448999999999998,0
325610090,830332646,0,111.77199999999999,0
3928837415,6360789545,0,72.862,0
3928837415,3928837413,0,102.255,0
3928837415,3928837416,0,39.933,0
3928837415,325610090,0,56.75,0
1583517770,325610090,0,51.65,0
1583517770,4411102951,0,76.962,0
1583517770,7160421262,0,18.759999999999998,0
1583517770,1583517766,0,119.142,0
7160421263,3928837463,0,2.533,0
7160421263,325610090,0,25.448999999999998,0
7160421263,7160421262,0,56.095,0
830332646,1583517766,0,39.094,0
830332646,325610090,0,111.77199999999999,0
830332646,834021564,0,162.151,0
830332646,3928837413,0,62.004000000000005,0
333703825,5952696401,0,16.333,0
333703825,8707736020,0,293.701,0
333703825,333703826,0,221.68900000000002,0
5952696401,333703825,0,16.333,0
5952696401,5952696607,0,386.17100000000005,0
8707736020,1916985495,0,50.489000000000004,0
8707736020,8707736026,0,63.974000000000004,0
333703826,1916986948,0,165.77100000000002,0
333703826,685992497,0,280.04600000000005,0
333703826,333703825,0,221.68900000000002,0
1916986948,333703826,0,165.77100000000002,0
1916986948,1595780917,0,223.731,0
1916986948,1916987078,0,52.135,0
685992497,355796680,0,30.85,0
685992497,333703826,0,280.046,0
685992497,685992495,0,65.108,0
339130893,1806732350,0,47.314,0
339130893,1807231457,0,45.294,0
339130893,1806713929,0,54.992000000000004,0
339130893,1807231417,0,68.193,0
1806732350,339130893,0,47.31399999999999,0
1806732350,3235795420,0,20.015,0
1806732350,1806713929,0,96.216,0
1806732350,3235795103,0,21.112000000000002,0
1807231457,1939486145,0,80.633,0
1807231457,1939486113,0,50.839,0
1806713929,1806732350,0,96.21599999999998,0
1806713929,339130894,0,39.553,0
1806713929,339130893,0,54.992000000000004,0
1807231417,1805096463,0,54.109,0
1807231417,1807231391,0,61.318,0
1807231417,339130893,0,68.193,0
339130894,1806871543,0,51.367000000000004,0
339130894,1806713929,0,39.553,0
339130894,1806871615,0,167.80899999999997,0
339130894,339621211,0,142.566,0
1806871543,3141248420,0,66.902,0
1806871543,1806871544,0,50.926,0
1806871543,339130894,0,51.367000000000004,0
1806871615,1806850916,0,30.237,0
1806871615,3141273389,0,23.951,0
1806871615,339130894,0,167.809,0
339621211,1805096496,0,25.394,0
339621211,3235795420,0,79.95400000000001,0
339621211,339130894,0,142.566,0
339319232,1806847577,0,16.853,0
339319232,3235508442,0,32.351,0
1806847577,339319232,0,16.853,0
1806847577,3235509707,0,59.717000000000006,0
1806847577,3235509412,0,63.019,0
3235508442,3235509456,0,41.589,0
3235508442,339319232,0,32.351,0
3235508442,339657444,0,54.756,0
339593469,1807812848,0,53.94,0
1807812848,1807812830,0,28.612000000000002,0
1807812848,1950187641,0,37.434,0
339595778,1711018500,0,51.814,0
339595778,1711018519,0,72.05499999999999,0
339595778,1806917761,0,191.629,0
1711018500,8649169053,0,21.045,0
1711018500,1710973781,0,63.833,0
1711018500,339595778,0,51.814,0
1711018519,1711018514,0,22.848,0
1711018519,1699113981,0,187.677,0
1711018519,339595778,0,72.055,0
1806917761,339595778,0,191.62899999999996,0
1806917761,4109098080,0,211.736,0
339599635,1807231436,0,6.583,0
339599635,1806917720,0,62.989000000000004,0
1807231436,1806917678,0,32.21,0
1807231436,1807231398,0,55.785000000000004,0
1806917720,1806917725,0,24.599,0
1806917720,1939486114,0,41.828,0
1806917720,339599635,0,62.989000000000004,0
1806917720,339665055,0,51.510999999999996,0
339599636,1807231393,0,64.661,0
339599636,1807231455,0,50.290000000000006,0
1807231393,1807231388,0,49.954,0
1807231393,339599636,0,64.661,0
1807231393,1807231338,0,50.656,0
1807231455,1806917645,0,119.487,0
1807231455,1710973655,0,56.381,0
339599637,1710974183,0,256.633,0
339599637,1710973715,0,109.00099999999999,0
339599637,1710973589,0,96.126,0
1710974183,339599860,0,7.035,0
1710974183,339599637,0,256.63300000000004,0
1710974183,1699113944,0,167.93699999999998,0
1710973715,1710973740,0,60.025,0
1710973715,339599637,0,109.001,0
1710973715,1711018479,0,83.78,0
1710973589,339599637,0,96.126,0
1710973589,1710973535,0,234.563,0
339599781,1807812721,0,93.27199999999999,0
339599781,1710973786,0,47.012,0
1807812721,1807812749,0,112.722,0
1807812721,1710973792,0,46.836,0
1807812721,1807812697,0,53.552,0
1710973786,1710973787,0,8.303,0
1710973786,1710973792,0,87.918,0
1710973786,1807812783,0,55.658,0
339599860,1710974183,0,7.035,0
339599860,1807812692,0,103.16400000000002,0
1807812692,339599781,0,57.582,0
1807812692,4437998191,0,96.166,0
1805096496,339621211,0,25.394,0
1805096496,1806850841,0,4.876,0
1805096496,3235795252,0,54.29,0
3235795420,1806732350,0,20.015,0
3235795420,339621211,0,79.954,0
3235795420,3235795582,0,28.025,0
339657444,1806713911,0,31.654,0
339657444,3235508442,0,54.756,0
339657444,1806736093,0,42.737,0
1806713911,1806713910,0,83.778,0
1806713911,1806713897,0,38.538,0
1806736093,1806847592,0,116.12200000000001,0
1806736093,339657444,0,42.736999999999995,0
1806736093,1698996062,0,233.723,0
339664622,2741634442,0,16.831,0
339664622,1939486124,0,37.882000000000005,0
339664622,339665300,0,51.675,0
2741634442,1939486114,0,3.691,0
2741634442,339664622,0,16.831,0
2741634442,1939486124,0,53.093999999999994,0
1939486124,1710973636,0,21.462,0
1939486124,339664622,0,37.882000000000005,0
1939486124,2741634442,0,53.094,0
339665300,1806871546,0,21.224,0
339665300,339664622,0,51.675,0
339665300,1806871544,0,43.422,0
339665055,1806871545,0,10.078,0
339665055,1806871546,0,44.311,0
339665055,1806917720,0,51.510999999999996,0
1806871545,339665055,0,10.078,0
1806871545,1806871582,0,91.095,0
1806871545,2702169260,0,53.584999999999994,0
1806871546,339665055,0,44.311,0
1806871546,339665300,0,21.224,0
1806871546,1806871573,0,81.715,0
1806871546,1939486114,0,51.897,0
1806871544,1806871564,0,75.59700000000001,0
1806871544,339665300,0,43.422,0
1806871544,1806871543,0,50.926,0
339683791,1698996091,0,49.384,0
339683791,1806713907,0,150.543,0
339683791,1800214323,0,234.093,0
1698996091,3870514862,0,26.997,0
1698996091,339683791,0,49.38399999999999,0
1698996091,1698996076,0,49.304,0
1806713907,339683793,0,40.462,0
1806713907,339683791,0,150.54299999999998,0
1806713907,3870510730,0,44.543,0
1800214323,1800214333,0,23.709,0
1800214323,1800214310,0,21.959,0
1800214323,339683791,0,234.09300000000002,0
339683793,1806713907,0,40.462,0
339683793,1802733000,0,37.687,0
339683793,1802845750,0,42.478,0
339683793,1802732997,0,94.074,0
1802733000,1801673135,0,19.653,0
1802733000,339683793,0,37.687,0
1802733000,4944259417,0,30.451,0
1802845750,3870510714,0,51.645,0
1802845750,3870510723,0,37.9,0
1802845750,339683793,0,42.478,0
1802845750,3870510728,0,57.983000000000004,0
1802732997,1802732996,0,41.546,0
1802732997,1802732984,0,117.389,0
1802732997,339683793,0,94.074,0
340019391,3235792945,0,25.507,0
340019391,1806713885,0,41.91,0
340019391,1807231262,0,43.209,0
3235792945,1805096463,0,28.19,0
3235792945,340019391,0,25.507,0
3235792945,3235792916,0,63.681000000000004,0
1806713885,340019391,0,41.91,0
1806713885,1805096453,0,63.412000000000006,0
1806713885,1939486121,0,56.629999999999995,0
1807231262,1807231260,0,18.326,0
1807231262,340019391,0,43.209,0
340021035,1810290001,0,30.136,0
340021035,1810290150,0,38.916000000000004,0
1810290001,1810289940,0,57.211,0
1810290001,1810290002,0,41.222,0
1810290001,1810290085,0,37.936,0
1810290150,1810290085,0,34.905,0
1810290150,340021035,0,38.916000000000004,0
1810290150,1810290217,0,43.265,0
340023069,1715748621,0,38.871,0
340023069,951247823,0,348.656,0
340023069,1715748655,0,63.328,0
340023069,2138495356,0,27.987000000000002,0
1715748621,1715748651,0,41.875,0
1715748621,340023069,0,38.871,0
1715748621,1715748664,0,60.509,0
951247823,2045637331,0,33.589,0
951247823,340023069,0,348.65599999999995,0
951247823,571667613,0,114.946,0
1715748655,340023069,0,63.328,0
1715748655,1715748615,0,120.426,0
2138495356,2138495360,0,26.947,0
2138495356,1821924274,0,57.552,0
2138495356,340023069,0,27.987000000000002,0
340023423,1715761575,0,34.708,0
340023423,340023481,0,23.143,0
340023423,2150167346,0,71.864,0
1715761575,340023423,0,34.708,0
1715761575,1715783187,0,75.005,0
1715761575,2150167529,0,37.548,0
340023481,340023423,0,23.143,0
340023481,2150140529,0,21.423000000000002,0
340023481,1810065467,0,18.078000000000003,0
2150167346,2150167529,0,40.516,0
2150167346,340023423,0,71.864,0
2150167346,1715783252,0,11.112,0
2150140529,340023481,0,21.423000000000002,0
2150140529,1715794852,0,15.139999999999999,0
2150140529,2150140290,0,84.652,0
1810065467,1821465276,0,38.286,0
1810065467,340023481,0,18.078000000000003,0
1810065467,4445328320,0,41.766999999999996,0
343013802,2702169260,0,45.16,0
343013802,1806917728,0,47.354,0
343013802,1806871542,0,36.3,0
2702169260,343013802,0,45.16,0
2702169260,1806871545,0,53.584999999999994,0
2702169260,2702169257,0,97.013,0
1806917728,1806917729,0,37.094,0
1806917728,1806917726,0,68.77,0
1806917728,2702106057,0,17.987000000000002,0
1806917728,343013802,0,47.354,0
1806871542,1806917747,0,2.823,0
1806871542,1806871596,0,113.774,0
1806871542,343013802,0,36.3,0
343015006,1699113944,0,9.931,0
343015006,1807812578,0,111.834,0
343015006,1810047293,0,49.584,0
1699113944,343015006,0,9.931,0
1699113944,1710973535,0,61.43899999999999,0
1699113944,1986780254,0,169.537,0
1807812578,1807829366,0,13.505,0
1807812578,343015006,0,111.834,0
1807812578,5979187297,0,32.208,0
1810047293,1807829387,0,121.17099999999999,0
1810047293,339599860,0,118.73100000000001,0
355796482,355796493,0,161.46699999999998,0
355796482,5900593679,0,360.302,0
355796493,355796503,0,86.95,0
355796493,1595756126,0,24.182,0
355796503,7141327780,0,525.455,0
355796503,380451441,0,596.454,0
1595756126,1916985495,0,24.136,0
1595756126,5952696401,0,354.66200000000003,0
355796680,1916986300,0,13.004,0
355796680,5440368810,0,311.332,0
1583514510,6065188806,0,8.918,0
1583514510,886010680,0,215.06300000000002,0
361428827,1583513750,0,320.85900000000004,0
1583513750,11252408855,0,197.30899999999997,0
361429179,1583513307,0,463.96800000000013,0
361429179,7391630450,0,2793.925,0
1583513307,3777861015,0,9.22,0
1583513307,1583513305,0,8.143,0
361429191,380353445,0,1594.3499999999997,0
380353445,1516402431,0,531.5899999999999,0
380353445,380353306,0,789.2409999999999,0
364857159,2117454087,0,8.527,0
364857159,2117454079,0,52.596000000000004,5
364857159,1960550649,0,24.055,4
2117454087,364857159,0,8.527,0
2117454087,5371905519,0,102.87199999999999,11
